IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(0.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
1.61000,1.00286,1.00238,1.00262,1.00099,1.00241,1.00237,1.00274,0.99994,0.99934,0.99385,1.00234,1.00127,1.00181,1.00062,0.99951,1.00072
1.62000,1.00363,1.00318,1.00338,1.00174,1.00333,1.00345,1.00331,0.99999,0.99924,0.99375,1.00339,1.00236,1.00296,1.00151,0.99951,1.00223
1.63000,1.00271,1.00265,1.00257,1.00184,1.00236,1.00248,1.00257,1.00014,0.99939,0.99369,1.00255,1.00246,1.00270,1.00182,0.99935,1.00223
1.64000,1.00173,1.00153,1.00144,1.00174,1.00143,1.00141,1.00144,1.00035,0.99929,0.99390,1.00146,1.00194,1.00176,1.00193,0.99946,1.00102
1.65000,1.00055,1.00056,1.00052,1.00105,1.00036,1.00049,1.00031,1.00030,0.99929,0.99406,1.00041,1.00127,1.00087,1.00151,0.99935,1.00132
1.66000,0.99942,0.99928,0.99912,1.00030,0.99898,0.99891,0.99895,1.00014,0.99934,0.99380,0.99922,1.00028,0.99945,1.00073,0.99935,0.99981
1.67000,0.99757,0.99752,0.99750,0.99961,0.99739,0.99764,0.99747,0.99988,0.99939,0.99369,0.99760,0.99904,0.99799,0.99968,0.99925,0.99859
1.68000,0.99762,0.99763,0.99761,0.99898,0.99759,0.99779,0.99764,0.99967,0.99929,0.99348,0.99770,0.99816,0.99778,0.99874,0.99940,0.99829
1.69000,0.99814,0.99800,0.99788,0.99866,0.99790,0.99809,0.99781,0.99962,0.99950,0.99338,0.99838,0.99837,0.99814,0.99874,0.99935,0.99920
1.70000,1.00009,0.99971,1.00004,0.99935,1.00031,1.00044,1.00053,0.99988,0.99929,0.99343,0.99974,0.99899,1.00008,0.99884,0.99940,0.99890
1.71000,1.00111,1.00073,1.00079,0.99961,1.00046,1.00044,1.00036,0.99978,0.99934,0.99364,1.00114,1.00028,1.00029,1.00010,0.99940,1.00011
1.72000,1.00096,1.00083,1.00090,1.00014,1.00118,1.00141,1.00133,0.99988,0.99929,0.99380,1.00088,1.00034,1.00124,1.00031,0.99935,1.00072
1.73000,1.00137,1.00115,1.00085,1.00020,1.00067,1.00044,1.00036,0.99988,0.99934,0.99380,1.00135,1.00091,1.00066,1.00057,0.99930,1.00041
1.74000,0.99983,0.99982,0.99971,0.99999,0.99995,0.99998,1.00008,1.00004,0.99934,0.99401,1.00000,1.00028,1.00040,1.00025,0.99946,1.00132
1.75000,0.99963,0.99944,0.99950,0.99972,0.99928,0.99916,0.99900,1.00004,0.99939,0.99417,0.99948,0.99982,0.99951,0.99999,0.99925,0.99981
1.76000,0.99824,0.99811,0.99820,0.99924,0.99821,0.99830,0.99827,0.99962,0.99939,0.99411,0.99823,0.99894,0.99867,0.99931,0.99940,0.99829
1.77000,0.99814,0.99827,0.99788,0.99898,0.99826,0.99830,0.99849,0.99962,0.99929,0.99401,0.99796,0.99868,0.99862,0.99895,0.99935,0.99920
1.78000,0.99891,0.99875,0.99890,0.99893,0.99913,0.99916,0.99900,0.99962,0.99934,0.99385,0.99896,0.99878,0.99898,0.99884,0.99935,0.99890
1.79000,1.00019,0.99976,0.99966,0.99908,0.99928,0.99927,0.99912,0.99952,0.99934,0.99369,0.99989,0.99935,0.99935,0.99947,0.99940,0.99950
1.80000,1.00029,1.00003,1.00004,0.99977,1.00010,1.00034,1.00065,0.99978,0.99945,0.99369,0.99995,0.99982,1.00045,0.99968,0.99930,1.00011
1.81000,1.00230,1.00174,1.00192,1.00036,1.00179,1.00192,1.00212,0.99983,0.99934,0.99359,1.00214,1.00085,1.00171,1.00025,0.99940,1.00041
1.82000,1.00127,1.00110,1.00122,1.00041,1.00123,1.00125,1.00144,1.00004,0.99934,0.99343,1.00141,1.00106,1.00139,1.00067,0.99946,1.00132
1.83000,1.00034,1.00030,1.00041,1.00025,1.00041,1.00034,1.00025,0.99994,0.99934,0.99364,1.00041,1.00065,1.00045,1.00041,0.99951,1.00041
1.84000,0.99901,0.99880,0.99858,0.99935,0.99846,0.99850,0.99844,0.99988,0.99929,0.99359,0.99880,0.99987,0.99909,1.00015,0.99925,1.00011
1.85000,0.99819,0.99827,0.99799,0.99930,0.99821,0.99830,0.99827,0.99983,0.99934,0.99343,0.99833,0.99930,0.99883,0.99963,0.99930,0.99920
1.86000,0.99829,0.99827,0.99815,0.99893,0.99846,0.99845,0.99855,0.99973,0.99934,0.99327,0.99838,0.99888,0.99872,0.99931,0.99930,0.99890
1.87000,0.99834,0.99822,0.99804,0.99861,0.99826,0.99830,0.99832,0.99947,0.99939,0.99327,0.99833,0.99868,0.99835,0.99895,0.99930,0.99768
1.88000,0.99839,0.99822,0.99826,0.99845,0.99841,0.99865,0.99866,0.99947,0.99939,0.99343,0.99854,0.99847,0.99867,0.99863,0.99935,0.99829
1.89000,0.99993,0.99976,1.00020,0.99919,1.00010,1.00044,1.00065,0.99967,0.99945,0.99327,0.99995,0.99899,1.00008,0.99889,0.99930,0.99859
1.90000,1.00204,1.00153,1.00165,0.99993,1.00133,1.00136,1.00127,0.99973,0.99929,0.99353,1.00187,1.00059,1.00092,1.00010,0.99935,1.00072
1.91000,1.00178,1.00147,1.00144,1.00009,1.00149,1.00136,1.00150,0.99983,0.99934,0.99338,1.00167,1.00137,1.00160,1.00073,0.99935,1.00072
1.92000,1.00091,1.00062,1.00041,1.00020,1.00041,1.00039,1.00025,0.99999,0.99945,0.99327,1.00052,1.00116,1.00087,1.00083,0.99935,1.00102
1.93000,0.99983,0.99971,0.99966,0.99993,0.99949,0.99967,0.99957,0.99978,0.99934,0.99317,0.99974,1.00039,0.99982,1.00036,0.99935,1.00102
1.94000,0.99896,0.99912,0.99901,0.99972,0.99918,0.99932,0.99951,0.99967,0.99934,0.99317,0.99901,0.99961,0.99972,0.99999,0.99940,0.99950
1.95000,0.99921,0.99912,0.99912,0.99940,0.99923,0.99932,0.99946,0.99973,0.99934,0.99322,0.99922,0.99940,0.99956,0.99963,0.99940,0.99920
1.96000,0.99875,0.99859,0.99836,0.99919,0.99831,0.99850,0.99844,0.99957,0.99939,0.99343,0.99859,0.99914,0.99872,0.99947,0.99940,0.99950
1.97000,0.99798,0.99790,0.99777,0.99882,0.99800,0.99835,0.99838,0.99957,0.99934,0.99338,0.99796,0.99873,0.99851,0.99900,0.99930,0.99950
1.98000,0.99963,0.99934,0.99928,0.99914,0.99949,0.99937,0.99957,0.99941,0.99939,0.99322,0.99958,0.99914,0.99940,0.99916,0.99946,0.99890
1.99000,1.00101,1.00073,1.00052,0.99946,1.00010,1.00049,1.00042,0.99967,0.99945,0.99338,1.00094,1.00002,1.00040,0.99984,0.99930,1.00072
2.00000,1.00178,1.00142,1.00165,1.00014,1.00154,1.00161,1.00189,0.99994,0.99934,0.99353,1.00198,1.00106,1.00150,1.00057,0.99946,1.00102
2.01000,1.00096,1.00110,1.00074,1.00041,1.00097,1.00095,1.00093,0.99999,0.99939,0.99353,1.00109,1.00116,1.00134,1.00099,0.99935,1.00072
2.02000,1.00004,1.00008,0.99998,0.99999,0.99980,1.00003,0.99997,1.00004,0.99945,0.99369,1.00005,1.00065,1.00034,1.00057,0.99940,1.00102
2.03000,0.99952,0.99928,0.99917,0.99983,0.99928,0.99922,0.99917,1.00004,0.99929,0.99380,0.99948,1.00018,0.99982,1.00025,0.99935,1.00041
2.04000,0.99906,0.99891,0.99869,0.99946,0.99882,0.99871,0.99866,0.99983,0.99934,0.99380,0.99864,0.99971,0.99914,1.00005,0.99935,0.99981
2.05000,0.99814,0.99784,0.99766,0.99903,0.99795,0.99804,0.99810,0.99962,0.99939,0.99390,0.99812,0.99930,0.99862,0.99968,0.99946,0.99981
2.06000,0.99793,0.99774,0.99756,0.99840,0.99780,0.99809,0.99804,0.99947,0.99929,0.99390,0.99770,0.99863,0.99841,0.99900,0.99940,0.99890
2.07000,0.99880,0.99843,0.99847,0.99855,0.99836,0.99876,0.99872,0.99936,0.99939,0.99411,0.99911,0.99888,0.99867,0.99884,0.99946,0.99859
2.08000,1.00045,0.99987,0.99998,0.99924,1.00015,1.00049,1.00076,0.99978,0.99929,0.99422,1.00036,0.99945,1.00040,0.99931,0.99940,0.99981
2.09000,1.00194,1.00142,1.00149,0.99961,1.00143,1.00181,1.00201,0.99988,0.99929,0.99406,1.00177,1.00070,1.00171,1.00025,0.99946,1.00011
2.10000,1.00106,1.00078,1.00068,0.99999,1.00062,1.00090,1.00099,0.99988,0.99939,0.99390,1.00120,1.00127,1.00134,1.00093,0.99940,1.00163
2.11000,0.99947,0.99944,0.99917,0.99977,0.99944,0.99947,0.99957,0.99999,0.99929,0.99406,0.99969,1.00044,1.00024,1.00052,0.99935,1.00072
2.12000,0.99932,0.99912,0.99912,0.99956,0.99944,0.99942,0.99940,0.99988,0.99934,0.99401,0.99937,1.00018,0.99977,1.00031,0.99930,1.00011
2.13000,1.00029,0.99976,0.99971,0.99956,0.99995,1.00029,1.00053,0.99994,0.99934,0.99380,1.00036,1.00028,1.00071,1.00005,0.99940,1.00041
2.14000,1.00050,1.00014,1.00009,0.99977,1.00010,1.00029,1.00014,0.99988,0.99929,0.99390,1.00073,1.00034,1.00061,1.00020,0.99935,1.00132
2.15000,0.99942,0.99891,0.99858,0.99908,0.99862,0.99871,0.99906,0.99973,0.99929,0.99385,0.99953,1.00002,0.99951,1.00025,0.99925,1.00102
2.16000,0.99757,0.99779,0.99729,0.99882,0.99795,0.99825,0.99855,0.99962,0.99939,0.99369,0.99828,0.99909,0.99883,0.99952,0.99935,1.00011
2.17000,0.99850,0.99816,0.99836,0.99871,0.99826,0.99865,0.99883,0.99952,0.99939,0.99332,0.99890,0.99904,0.99898,0.99931,0.99946,1.00011
2.18000,1.00086,1.00040,1.00058,0.99935,1.00051,1.00064,1.00093,0.99978,0.99924,0.99322,1.00120,1.00018,1.00103,1.00005,0.99925,1.00041
2.19000,1.00122,1.00051,1.00052,0.99972,1.00051,1.00079,1.00093,0.99994,0.99945,0.99338,1.00104,1.00085,1.00108,1.00057,0.99940,1.00223
2.20000,0.99921,0.99896,0.99858,0.99935,0.99893,0.99916,0.99912,0.99973,0.99934,0.99338,0.99963,1.00049,0.99977,1.00046,0.99940,1.00041
2.21000,0.99834,0.99790,0.99750,0.99850,0.99775,0.99835,0.99849,0.99967,0.99934,0.99332,0.99833,0.99940,0.99904,0.99978,0.99940,0.99981
2.22000,0.99978,0.99918,0.99890,0.99898,0.99903,0.99947,0.99968,0.99973,0.99939,0.99332,0.99989,0.99982,1.00008,0.99978,0.99935,0.99981
2.23000,0.99993,0.99971,0.99966,0.99914,0.99964,0.99983,1.00002,0.99988,0.99934,0.99311,1.00026,1.00039,1.00045,1.00020,0.99930,1.00132
2.24000,0.99839,0.99827,0.99809,0.99850,0.99826,0.99855,0.99861,0.99962,0.99945,0.99296,0.99937,0.99992,0.99945,0.99984,0.99935,1.00102
2.25000,0.99716,0.99678,0.99685,0.99813,0.99693,0.99733,0.99742,0.99947,0.99934,0.99285,0.99776,0.99873,0.99841,0.99900,0.99940,1.00011
2.26000,0.99844,0.99806,0.99799,0.99802,0.99831,0.99840,0.99872,0.99952,0.99924,0.99306,0.99922,0.99888,0.99924,0.99910,0.99946,0.99981
2.27000,1.00070,0.99982,1.00004,0.99882,1.00051,1.00079,1.00116,0.99967,0.99934,0.99332,1.00130,1.00023,1.00108,0.99978,0.99940,1.00072
2.28000,1.00076,1.00014,0.99993,0.99924,1.00000,1.00034,1.00036,0.99973,0.99934,0.99348,1.00083,1.00075,1.00103,1.00036,0.99940,1.00132
2.29000,0.99788,0.99784,0.99739,0.99845,0.99785,0.99825,0.99815,0.99967,0.99934,0.99369,0.99849,0.99961,0.99951,0.99984,0.99935,1.00102
2.30000,0.99706,0.99667,0.99642,0.99771,0.99677,0.99728,0.99725,0.99926,0.99934,0.99353,0.99739,0.99878,0.99794,0.99926,0.99930,0.99920
2.31000,0.99798,0.99752,0.99756,0.99781,0.99770,0.99830,0.99861,0.99941,0.99934,0.99338,0.99838,0.99883,0.99883,0.99916,0.99940,0.99950
2.32000,1.00014,0.99934,0.99934,0.99834,0.99923,0.99967,1.00008,0.99952,0.99939,0.99332,1.00041,0.99961,1.00040,0.99952,0.99940,1.00102
2.33000,0.99880,0.99843,0.99804,0.99797,0.99821,0.99850,0.99861,0.99947,0.99929,0.99311,0.99948,0.99992,0.99966,0.99973,0.99946,1.00011
2.34000,0.99742,0.99710,0.99685,0.99781,0.99749,0.99815,0.99832,0.99926,0.99934,0.99332,0.99812,0.99888,0.99888,0.99916,0.99935,1.00072
2.35000,0.99824,0.99790,0.99772,0.99765,0.99749,0.99799,0.99815,0.99915,0.99945,0.99343,0.99896,0.99857,0.99862,0.99874,0.99940,0.99981
2.36000,1.00050,0.99950,0.99966,0.99824,0.99928,0.99957,1.00036,0.99941,0.99929,0.99311,1.00109,0.99982,1.00040,0.99937,0.99935,1.00072
2.37000,1.00034,0.99960,0.99934,0.99861,0.99969,1.00013,1.00065,0.99947,0.99929,0.99332,1.00036,1.00054,1.00082,1.00025,0.99935,1.00254
2.38000,0.99880,0.99859,0.99842,0.99893,0.99898,0.99947,0.99946,0.99941,0.99934,0.99311,0.99969,1.00023,1.00029,1.00036,0.99935,1.00102
2.39000,0.99773,0.99736,0.99669,0.99797,0.99672,0.99697,0.99674,0.99921,0.99939,0.99332,0.99823,0.99940,0.99820,0.99973,0.99930,1.00072
2.40000,0.99675,0.99656,0.99615,0.99755,0.99652,0.99702,0.99730,0.99926,0.99934,0.99306,0.99791,0.99878,0.99825,0.99931,0.99930,1.00072
2.41000,0.99932,0.99864,0.99880,0.99818,0.99923,0.99993,1.00008,0.99936,0.99939,0.99290,1.00052,0.99940,1.00029,0.99947,0.99946,1.00011
2.42000,0.99978,0.99912,0.99880,0.99824,0.99893,0.99911,0.99963,0.99915,0.99929,0.99301,1.00052,0.99982,1.00014,0.99957,0.99935,1.00072
2.43000,0.99824,0.99790,0.99772,0.99802,0.99811,0.99825,0.99844,0.99921,0.99939,0.99285,0.99901,0.99951,0.99940,0.99968,0.99940,1.00041
2.44000,0.99716,0.99667,0.99632,0.99760,0.99667,0.99733,0.99736,0.99910,0.99934,0.99269,0.99823,0.99878,0.99830,0.99921,0.99940,0.99981
2.45000,0.99747,0.99683,0.99664,0.99733,0.99718,0.99743,0.99793,0.99900,0.99924,0.99264,0.99791,0.99868,0.99856,0.99895,0.99946,0.99981
2.46000,1.00014,0.99923,0.99971,0.99808,0.99990,1.00029,1.00048,0.99936,0.99934,0.99248,1.00083,0.99971,1.00082,0.99978,0.99940,1.00132
2.47000,1.00024,0.99966,0.99966,0.99834,0.99969,0.99988,1.00008,0.99931,0.99939,0.99248,1.00146,1.00085,1.00092,1.00036,0.99940,1.00193
2.48000,0.99834,0.99795,0.99745,0.99824,0.99816,0.99855,0.99883,0.99926,0.99939,0.99233,0.99932,1.00013,0.99982,1.00025,0.99951,1.00223
2.49000,0.99639,0.99598,0.99567,0.99739,0.99596,0.99646,0.99640,0.99905,0.99934,0.99254,0.99770,0.99863,0.99767,0.99916,0.99930,1.00011
2.50000,0.99701,0.99635,0.99621,0.99712,0.99667,0.99728,0.99770,0.99894,0.99934,0.99264,0.99823,0.99837,0.99841,0.99884,0.99940,0.99950
2.51000,0.99993,0.99891,0.99912,0.99792,0.99944,0.99967,1.00002,0.99900,0.99939,0.99275,1.00073,0.99961,1.00040,0.99947,0.99935,1.00041
2.52000,0.99993,0.99902,0.99858,0.99786,0.99877,0.99901,0.99940,0.99926,0.99934,0.99254,1.00099,1.00023,1.00034,0.99973,0.99925,1.00223
2.53000,0.99685,0.99635,0.99588,0.99718,0.99667,0.99697,0.99730,0.99900,0.99945,0.99254,0.99770,0.99904,0.99862,0.99942,0.99935,1.00041
2.54000,0.99583,0.99571,0.99578,0.99691,0.99611,0.99646,0.99691,0.99884,0.99934,0.99233,0.99739,0.99816,0.99809,0.99874,0.99946,0.99890
2.55000,0.99901,0.99816,0.99815,0.99728,0.99836,0.99891,0.99906,0.99889,0.99939,0.99233,0.99958,0.99888,0.99945,0.99900,0.99940,1.00072
2.56000,1.00101,0.99982,0.99977,0.99797,0.99959,0.99998,1.00070,0.99915,0.99934,0.99227,1.00187,1.00054,1.00118,1.00010,0.99951,1.00102
2.57000,0.99978,0.99918,0.99847,0.99818,0.99898,0.99952,0.99963,0.99921,0.99945,0.99206,1.00041,1.00059,1.00066,1.00046,0.99930,1.00072
2.58000,0.99639,0.99619,0.99556,0.99739,0.99626,0.99677,0.99674,0.99889,0.99924,0.99206,0.99776,0.99925,0.99830,0.99957,0.99935,1.00011
2.59000,0.99629,0.99582,0.99556,0.99691,0.99626,0.99697,0.99742,0.99884,0.99939,0.99185,0.99760,0.99821,0.99825,0.99879,0.99930,0.99890
2.60000,0.99921,0.99816,0.99836,0.99739,0.99872,0.99901,0.99963,0.99915,0.99934,0.99201,1.00015,0.99930,1.00024,0.99921,0.99940,1.00102
2.61000,0.99993,0.99907,0.99896,0.99808,0.99949,1.00008,1.00042,0.99910,0.99929,0.99175,1.00125,1.00049,1.00129,1.00010,0.99930,1.00132
2.62000,0.99778,0.99736,0.99696,0.99744,0.99724,0.99779,0.99759,0.99900,0.99939,0.99169,0.99880,0.99982,0.99904,1.00010,0.99925,1.00102
2.63000,0.99547,0.99507,0.99454,0.99670,0.99549,0.99626,0.99628,0.99889,0.99929,0.99190,0.99692,0.99837,0.99773,0.99900,0.99946,1.00011
2.64000,0.99747,0.99683,0.99675,0.99691,0.99775,0.99845,0.99889,0.99879,0.99939,0.99180,0.99823,0.99837,0.99930,0.99858,0.99925,1.00041
2.65000,1.00024,0.99928,0.99912,0.99765,0.99934,1.00008,1.00048,0.99915,0.99929,0.99180,1.00156,1.00023,1.00092,0.99978,0.99940,1.00223
2.66000,0.99875,0.99816,0.99766,0.99781,0.99862,0.99911,0.99957,0.99905,0.99929,0.99206,0.99974,1.00039,1.00055,1.00036,0.99925,1.00254
2.67000,0.99598,0.99571,0.99508,0.99696,0.99596,0.99662,0.99662,0.99884,0.99934,0.99196,0.99755,0.99909,0.99835,0.99963,0.99946,1.00041
2.68000,0.99629,0.99576,0.99567,0.99659,0.99626,0.99672,0.99691,0.99879,0.99939,0.99206,0.99854,0.99863,0.99830,0.99889,0.99946,0.99950
2.69000,0.99860,0.99768,0.99788,0.99712,0.99867,0.99932,1.00014,0.99894,0.99939,0.99201,1.00031,0.99914,1.00066,0.99905,0.99940,1.00163
2.70000,0.99906,0.99822,0.99777,0.99728,0.99867,0.99952,0.99985,0.99894,0.99939,0.99196,1.00047,0.99992,1.00066,0.99973,0.99935,1.00193
2.71000,0.99629,0.99587,0.99508,0.99659,0.99590,0.99646,0.99696,0.99858,0.99934,0.99206,0.99791,0.99888,0.99846,0.99926,0.99946,1.00193
2.72000,0.99413,0.99363,0.99303,0.99553,0.99401,0.99458,0.99509,0.99842,0.99934,0.99206,0.99572,0.99754,0.99668,0.99816,0.99940,1.00041
2.73000,0.99624,0.99539,0.99540,0.99601,0.99652,0.99713,0.99770,0.99837,0.99934,0.99196,0.99770,0.99769,0.99830,0.99821,0.99930,0.99920
2.74000,1.00009,0.99902,0.99880,0.99680,0.99923,0.99952,1.00031,0.99847,0.99934,0.99185,1.00109,0.99956,1.00071,0.99931,0.99940,1.00102
2.75000,1.00101,0.99982,0.99998,0.99765,0.99995,1.00049,1.00099,0.99894,0.99939,0.99169,1.00224,1.00101,1.00176,1.00041,0.99935,1.00254
2.76000,0.99752,0.99672,0.99599,0.99686,0.99672,0.99733,0.99747,0.99874,0.99934,0.99206,0.99869,0.99987,0.99930,1.00010,0.99940,1.00193
2.77000,0.99382,0.99374,0.99265,0.99574,0.99391,0.99468,0.99515,0.99842,0.99929,0.99222,0.99546,0.99780,0.99689,0.99863,0.99940,1.00072
2.78000,0.99531,0.99464,0.99459,0.99569,0.99575,0.99662,0.99702,0.99837,0.99945,0.99217,0.99687,0.99754,0.99799,0.99816,0.99935,0.99859
2.79000,0.99886,0.99763,0.99793,0.99670,0.99852,0.99911,0.99980,0.99858,0.99934,0.99217,1.00005,0.99925,1.00045,0.99916,0.99925,1.00102
2.80000,0.99988,0.99886,0.99853,0.99718,0.99913,0.99962,1.00014,0.99879,0.99924,0.99222,1.00135,1.00034,1.00108,1.00005,0.99935,1.00193
2.81000,0.99716,0.99624,0.99561,0.99643,0.99636,0.99707,0.99747,0.99863,0.99934,0.99211,0.99854,0.99951,0.99924,0.99952,0.99946,1.00132
2.82000,0.99588,0.99534,0.99518,0.99627,0.99626,0.99697,0.99730,0.99847,0.99929,0.99243,0.99823,0.99863,0.99862,0.99905,0.99946,1.00102
2.83000,0.99747,0.99651,0.99615,0.99643,0.99703,0.99794,0.99844,0.99858,0.99934,0.99243,0.99901,0.99878,0.99940,0.99884,0.99935,1.00193
2.84000,0.99834,0.99731,0.99685,0.99649,0.99724,0.99809,0.99861,0.99847,0.99939,0.99248,0.99948,0.99956,0.99972,0.99957,0.99940,1.00223
2.85000,0.99737,0.99672,0.99669,0.99659,0.99734,0.99784,0.99810,0.99858,0.99945,0.99233,0.99916,0.99925,0.99956,0.99937,0.99940,1.00254
2.86000,0.99583,0.99486,0.99416,0.99559,0.99483,0.99544,0.99560,0.99827,0.99939,0.99243,0.99770,0.99868,0.99757,0.99900,0.99930,1.00102
2.87000,0.99562,0.99491,0.99486,0.99548,0.99565,0.99631,0.99685,0.99811,0.99939,0.99254,0.99750,0.99816,0.99835,0.99848,0.99940,1.00011
2.88000,0.99721,0.99603,0.99588,0.99569,0.99621,0.99713,0.99781,0.99832,0.99939,0.99254,0.99875,0.99842,0.99867,0.99869,0.99940,1.00041
2.89000,0.99839,0.99699,0.99653,0.99622,0.99734,0.99794,0.99878,0.99842,0.99929,0.99259,1.00005,0.99966,0.99982,0.99947,0.99940,1.00254
2.90000,0.99731,0.99651,0.99599,0.99622,0.99677,0.99774,0.99787,0.99837,0.99924,0.99227,0.99885,0.99945,0.99940,0.99952,0.99930,1.00223
2.91000,0.99680,0.99608,0.99540,0.99590,0.99616,0.99672,0.99719,0.99837,0.99934,0.99227,0.99896,0.99920,0.99883,0.99942,0.99940,1.00163
2.92000,0.99665,0.99571,0.99502,0.99574,0.99580,0.99657,0.99708,0.99811,0.99934,0.99259,0.99802,0.99878,0.99862,0.99921,0.99935,1.00163
2.93000,0.99618,0.99512,0.99481,0.99569,0.99596,0.99697,0.99770,0.99811,0.99934,0.99269,0.99823,0.99852,0.99914,0.99879,0.99940,1.00102
2.94000,0.99721,0.99614,0.99588,0.99574,0.99657,0.99733,0.99804,0.99821,0.99934,0.99259,0.99859,0.99873,0.99924,0.99895,0.99940,1.00072
2.95000,0.99639,0.99539,0.99508,0.99537,0.99621,0.99672,0.99730,0.99816,0.99939,0.99264,0.99833,0.99852,0.99877,0.99874,0.99935,1.00163
2.96000,0.99629,0.99523,0.99497,0.99500,0.99534,0.99600,0.99685,0.99816,0.99939,0.99264,0.99828,0.99842,0.99851,0.99863,0.99935,1.00102
2.97000,0.99572,0.99464,0.99416,0.99484,0.99437,0.99544,0.99600,0.99790,0.99939,0.99285,0.99729,0.99826,0.99778,0.99863,0.99940,1.00163
2.98000,0.99521,0.99454,0.99394,0.99495,0.99529,0.99626,0.99713,0.99806,0.99945,0.99259,0.99750,0.99831,0.99846,0.99884,0.99935,1.00102
2.99000,0.99721,0.99608,0.99583,0.99532,0.99631,0.99682,0.99719,0.99800,0.99929,0.99285,0.99927,0.99899,0.99888,0.99900,0.99946,1.00163
3.00000,0.99557,0.99454,0.99405,0.99500,0.99529,0.99641,0.99702,0.99806,0.99929,0.99296,0.99760,0.99863,0.99872,0.99905,0.99930,1.00193
3.01000,0.99639,0.99550,0.99524,0.99511,0.99626,0.99692,0.99753,0.99795,0.99929,0.99301,0.99864,0.99852,0.99893,0.99874,0.99946,1.00193
3.02000,0.99695,0.99560,0.99556,0.99521,0.99667,0.99733,0.99798,0.99811,0.99934,0.99296,0.99974,0.99894,0.99956,0.99874,0.99935,1.00072
3.03000,0.99721,0.99608,0.99583,0.99559,0.99729,0.99815,0.99883,0.99816,0.99945,0.99285,0.99974,0.99909,1.00029,0.99900,0.99935,1.00193
3.04000,0.99634,0.99539,0.99518,0.99511,0.99606,0.99682,0.99730,0.99795,0.99934,0.99290,0.99890,0.99894,0.99919,0.99900,0.99951,1.00163
3.05000,0.99428,0.99363,0.99281,0.99442,0.99375,0.99463,0.99549,0.99785,0.99934,0.99285,0.99640,0.99806,0.99773,0.99874,0.99940,1.00193
3.06000,0.99464,0.99368,0.99362,0.99437,0.99437,0.99504,0.99543,0.99764,0.99929,0.99285,0.99661,0.99774,0.99736,0.99832,0.99930,1.00102
3.07000,0.99603,0.99486,0.99432,0.99463,0.99539,0.99600,0.99679,0.99774,0.99929,0.99296,0.99859,0.99842,0.99851,0.99869,0.99946,1.00132
3.08000,0.99639,0.99523,0.99470,0.99468,0.99549,0.99662,0.99736,0.99774,0.99945,0.99269,0.99823,0.99873,0.99862,0.99895,0.99946,1.00072
3.09000,0.99644,0.99534,0.99502,0.99484,0.99611,0.99707,0.99764,0.99780,0.99934,0.99248,0.99906,0.99883,0.99909,0.99879,0.99925,1.00223
3.10000,0.99583,0.99459,0.99394,0.99468,0.99524,0.99626,0.99702,0.99769,0.99939,0.99233,0.99796,0.99842,0.99877,0.99863,0.99940,1.00132
3.11000,0.99624,0.99502,0.99432,0.99474,0.99560,0.99631,0.99691,0.99769,0.99929,0.99233,0.99843,0.99873,0.99862,0.99879,0.99930,1.00254
3.12000,0.99583,0.99438,0.99367,0.99452,0.99483,0.99580,0.99674,0.99780,0.99939,0.99227,0.99755,0.99863,0.99872,0.99900,0.99935,1.00223
3.13000,0.99608,0.99480,0.99443,0.99490,0.99601,0.99697,0.99764,0.99780,0.99934,0.99259,0.99864,0.99883,0.99940,0.99905,0.99935,1.00193
3.14000,0.99541,0.99416,0.99324,0.99458,0.99473,0.99570,0.99662,0.99759,0.99945,0.99233,0.99755,0.99831,0.99830,0.99874,0.99940,1.00163
3.15000,0.99480,0.99374,0.99313,0.99410,0.99411,0.99529,0.99594,0.99748,0.99934,0.99248,0.99739,0.99800,0.99783,0.99848,0.99940,1.00163
3.16000,0.99516,0.99416,0.99351,0.99421,0.99462,0.99590,0.99679,0.99759,0.99934,0.99248,0.99750,0.99800,0.99851,0.99827,0.99930,1.00102
3.17000,0.99634,0.99518,0.99464,0.99463,0.99565,0.99631,0.99691,0.99743,0.99934,0.99227,0.99922,0.99842,0.99862,0.99853,0.99946,1.00193
3.18000,0.99649,0.99507,0.99437,0.99426,0.99498,0.99585,0.99651,0.99759,0.99924,0.99254,0.99937,0.99894,0.99851,0.99889,0.99940,1.00163
3.19000,0.99464,0.99374,0.99292,0.99405,0.99396,0.99509,0.99600,0.99743,0.99929,0.99248,0.99713,0.99826,0.99820,0.99863,0.99946,1.00132
3.20000,0.99470,0.99406,0.99357,0.99415,0.99447,0.99550,0.99594,0.99738,0.99924,0.99248,0.99802,0.99821,0.99809,0.99832,0.99930,1.00223
