IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(193.0mm),Ch18(383.0mm),Ch19(403.0mm),Ch20(423.0mm),Ch21(443.0mm),Ch22(463.0mm),Ch23(483.0mm),Ch24(503.0mm),Ch25(523.0mm),Ch26(543.0mm),Ch27(563.0mm),Ch28(583.0mm),Ch29(363.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
15.84000,0.00000,0.68406,0.77088,0.76861,0.76944,0.76049,0.76689,0.77681,0.77152,0.77485,0.77021,0.77036,0.77387,0.78163,0.99947,0.99953,0.99950,0.00000
15.85000,0.00000,0.68659,0.77872,0.78488,0.77632,0.77413,0.77462,0.77794,0.77456,0.77733,0.77319,0.77561,0.78984,0.78685,0.99952,0.99953,0.99955,0.00000
15.86000,0.00000,0.68123,0.78681,0.79418,0.77945,0.78609,0.78045,0.78013,0.77806,0.78083,0.77632,0.77506,0.79615,0.79542,0.99963,0.99943,0.99950,0.00000
15.87000,0.00000,0.68953,0.79858,0.80375,0.79478,0.79270,0.78644,0.78569,0.78863,0.79162,0.78770,0.79142,0.80875,0.80482,0.99952,0.99938,0.99955,0.00000
15.88000,0.00000,0.68801,0.79028,0.78731,0.78507,0.77890,0.78061,0.78727,0.78768,0.79214,0.78657,0.78485,0.79393,0.79914,0.99947,0.99928,0.99955,0.00000
15.89000,0.00000,0.68806,0.77935,0.77548,0.77682,0.76757,0.77462,0.78543,0.78230,0.78728,0.78119,0.78006,0.78185,0.78969,0.99942,0.99948,0.99945,0.00000
15.90000,0.00000,0.68411,0.77872,0.77452,0.77617,0.76453,0.77339,0.78365,0.77942,0.78368,0.77760,0.77708,0.77955,0.79144,0.99952,0.99953,0.99950,0.00000
15.91000,0.00000,0.67835,0.79054,0.79445,0.78861,0.78499,0.78509,0.78564,0.78428,0.78749,0.78273,0.78778,0.80178,0.79872,0.99947,0.99953,0.99950,0.00000
15.92000,0.00000,0.68543,0.78544,0.78229,0.78320,0.77319,0.77725,0.78747,0.78564,0.79040,0.78457,0.78440,0.78599,0.79573,0.99942,0.99938,0.99961,0.00000
15.93000,0.00000,0.68978,0.78581,0.78377,0.78234,0.77733,0.77927,0.78783,0.78549,0.78966,0.78437,0.78561,0.78763,0.79506,0.99952,0.99943,0.99945,0.00000
15.94000,0.00000,0.68528,0.77814,0.77479,0.77591,0.76810,0.77442,0.78681,0.78214,0.78659,0.78103,0.78036,0.78185,0.78834,0.99963,0.99938,0.99955,0.00000
15.95000,0.00000,0.67971,0.77141,0.76623,0.77121,0.75865,0.76952,0.78502,0.77869,0.78342,0.77729,0.77652,0.77536,0.78359,0.99957,0.99943,0.99934,0.00000
15.96000,0.00000,0.67926,0.76284,0.75962,0.76276,0.75289,0.76544,0.78145,0.77152,0.77659,0.76965,0.76859,0.76795,0.77502,0.99942,0.99938,0.99955,0.00000
15.97000,0.00000,0.68386,0.76058,0.75550,0.75948,0.74722,0.76018,0.77926,0.76833,0.77358,0.76719,0.76667,0.76251,0.77239,0.99957,0.99953,0.99945,0.00000
15.98000,0.00000,0.68078,0.76158,0.76068,0.75533,0.75052,0.75967,0.77630,0.76426,0.76898,0.76227,0.76137,0.76117,0.77270,0.99952,0.99938,0.99955,0.00000
15.99000,0.00000,0.68411,0.76710,0.76686,0.76281,0.75656,0.76281,0.77569,0.76619,0.77025,0.76498,0.76723,0.77026,0.77724,0.99952,0.99953,0.99966,0.00000
16.00000,0.00000,0.67976,0.76405,0.76110,0.75907,0.75294,0.75895,0.77528,0.76593,0.77025,0.76457,0.76359,0.76521,0.77497,0.99952,0.99943,0.99950,0.00000
16.01000,0.00000,0.68143,0.76006,0.75476,0.75538,0.74727,0.75565,0.77340,0.76363,0.76771,0.76206,0.76086,0.76112,0.77135,0.99952,0.99943,0.99955,0.00000
16.02000,0.00000,0.68265,0.76274,0.76343,0.76211,0.75540,0.76091,0.77238,0.76316,0.76681,0.76186,0.76349,0.76939,0.77455,0.99947,0.99943,0.99950,0.00000
16.03000,0.00000,0.68386,0.76390,0.76491,0.76033,0.75535,0.75993,0.77202,0.76337,0.76718,0.76170,0.76132,0.76824,0.77430,0.99952,0.99953,0.99955,0.00000
16.04000,0.00000,0.68381,0.77199,0.77505,0.76929,0.76516,0.76467,0.77309,0.76718,0.77051,0.76575,0.76900,0.77926,0.78261,0.99952,0.99938,0.99950,0.00000
16.05000,0.00000,0.68123,0.77220,0.77342,0.76661,0.76584,0.76529,0.77467,0.76985,0.77342,0.76883,0.76970,0.77752,0.78096,0.99942,0.99958,0.99966,0.00000
16.06000,0.00000,0.68371,0.77094,0.76951,0.76757,0.76296,0.76524,0.77600,0.77168,0.77564,0.77124,0.77132,0.77647,0.78013,0.99963,0.99948,0.99934,0.00000
16.07000,0.00000,0.68508,0.77146,0.77125,0.76656,0.76479,0.76792,0.77564,0.77126,0.77511,0.77062,0.76950,0.77497,0.78080,0.99947,0.99943,0.99950,0.00000
16.08000,0.00000,0.68386,0.77362,0.77199,0.76868,0.76621,0.76900,0.77666,0.77273,0.77607,0.77186,0.77112,0.77642,0.78302,0.99952,0.99948,0.99955,0.00000
16.09000,0.00000,0.68508,0.77131,0.76755,0.76560,0.76023,0.76452,0.77641,0.77173,0.77570,0.77093,0.76910,0.77084,0.78111,0.99942,0.99953,0.99955,0.00000
16.10000,0.00000,0.68290,0.77204,0.76940,0.76797,0.76044,0.76524,0.77676,0.77241,0.77649,0.77160,0.77081,0.77209,0.78189,0.99942,0.99943,0.99945,0.00000
16.11000,0.00000,0.68285,0.76989,0.76670,0.76711,0.75902,0.76519,0.77615,0.77132,0.77501,0.76975,0.77031,0.77204,0.78060,0.99942,0.99958,0.99961,0.00000
16.12000,0.00000,0.68255,0.76679,0.76581,0.76221,0.75834,0.76446,0.77493,0.76865,0.77263,0.76688,0.76511,0.77016,0.77693,0.99947,0.99943,0.99961,0.00000
16.13000,0.00000,0.68705,0.76642,0.76147,0.76307,0.75278,0.76060,0.77523,0.76928,0.77363,0.76801,0.76672,0.76670,0.77765,0.99963,0.99943,0.99950,0.00000
16.14000,0.00000,0.68740,0.76258,0.75899,0.75922,0.75052,0.75889,0.77355,0.76614,0.77035,0.76468,0.76359,0.76439,0.77290,0.99957,0.99948,0.99950,0.00000
16.15000,0.00000,0.68305,0.76064,0.75746,0.75705,0.74885,0.75724,0.77192,0.76363,0.76797,0.76232,0.76152,0.76328,0.77130,0.99963,0.99943,0.99940,0.00000
16.16000,0.00000,0.68280,0.75533,0.75239,0.75128,0.74486,0.75431,0.77008,0.76060,0.76528,0.75929,0.75713,0.75616,0.76583,0.99952,0.99943,0.99945,0.00000
16.17000,0.00000,0.68685,0.76032,0.76264,0.75583,0.75346,0.75817,0.76901,0.76028,0.76438,0.75883,0.75763,0.76579,0.77187,0.99957,0.99948,0.99961,0.00000
16.18000,0.00000,0.68624,0.76263,0.76237,0.75543,0.75257,0.75683,0.76917,0.76133,0.76507,0.75996,0.75874,0.76458,0.77311,0.99963,0.99953,0.99955,0.00000
16.19000,0.00000,0.68669,0.76600,0.76591,0.75902,0.75656,0.75797,0.76973,0.76279,0.76618,0.76098,0.75925,0.76617,0.77678,0.99957,0.99948,0.99950,0.00000
16.20000,0.00000,0.68411,0.76705,0.76633,0.76069,0.75918,0.76013,0.76993,0.76363,0.76729,0.76216,0.76127,0.76858,0.77848,0.99963,0.99958,0.99950,0.00000
16.21000,0.00000,0.68604,0.76484,0.76417,0.75760,0.75687,0.75926,0.76993,0.76347,0.76697,0.76160,0.75945,0.76588,0.77564,0.99963,0.99938,0.99950,0.00000
16.22000,0.00000,0.68634,0.76358,0.76126,0.75998,0.75299,0.75781,0.76993,0.76415,0.76766,0.76278,0.76127,0.76675,0.77404,0.99952,0.99943,0.99940,0.00000
16.23000,0.00000,0.68674,0.76258,0.76301,0.75826,0.75577,0.76111,0.76917,0.76316,0.76633,0.76155,0.76086,0.77204,0.77151,0.99947,0.99953,0.99950,0.00000
16.24000,0.00000,0.68674,0.76463,0.76301,0.76135,0.75530,0.75905,0.77003,0.76567,0.76898,0.76437,0.76511,0.76862,0.77440,0.99952,0.99948,0.99955,0.00000
16.25000,0.00000,0.68103,0.77025,0.77246,0.76620,0.76332,0.76483,0.77126,0.76792,0.77088,0.76662,0.76718,0.77709,0.77832,0.99957,0.99948,0.99961,0.00000
16.26000,0.00000,0.68482,0.77761,0.78134,0.77374,0.77214,0.77199,0.77350,0.77226,0.77490,0.77134,0.77389,0.78874,0.78519,0.99952,0.99948,0.99950,0.00000
16.27000,0.00000,0.68341,0.78108,0.78451,0.77359,0.77408,0.77287,0.77579,0.77550,0.77839,0.77442,0.77273,0.78676,0.78974,0.99942,0.99953,0.99955,0.00000
16.28000,0.00000,0.68852,0.78140,0.78007,0.77460,0.77014,0.77272,0.77768,0.77722,0.78056,0.77642,0.77496,0.78359,0.79051,0.99978,0.99948,0.99950,0.00000
16.29000,0.00000,0.68518,0.76983,0.76739,0.76640,0.75997,0.76709,0.77661,0.77273,0.77691,0.77165,0.76930,0.77531,0.78163,0.99952,0.99943,0.99940,0.00000
16.30000,0.00000,0.68406,0.76784,0.76718,0.76256,0.76007,0.76581,0.77503,0.76969,0.77411,0.76821,0.76647,0.77319,0.77915,0.99957,0.99943,0.99950,0.00000
16.31000,0.00000,0.68073,0.76820,0.76433,0.76307,0.75551,0.76312,0.77508,0.77037,0.77453,0.76960,0.76905,0.76949,0.77807,0.99932,0.99948,0.99940,0.00000
16.32000,0.00000,0.68573,0.77025,0.77178,0.76625,0.76296,0.76694,0.77462,0.76928,0.77321,0.76857,0.76839,0.77517,0.77987,0.99963,0.99953,0.99950,0.00000
16.33000,0.00000,0.68143,0.76941,0.76744,0.76565,0.75981,0.76565,0.77493,0.76980,0.77384,0.76883,0.76783,0.77493,0.77946,0.99942,0.99948,0.99945,0.00000
16.34000,0.00000,0.68664,0.76757,0.76581,0.76241,0.75572,0.76147,0.77437,0.76844,0.77273,0.76786,0.76597,0.76569,0.77770,0.99952,0.99933,0.99955,0.00000
16.35000,0.00000,0.68305,0.76710,0.76560,0.76296,0.75750,0.76415,0.77350,0.76708,0.77141,0.76657,0.76536,0.76968,0.77853,0.99957,0.99943,0.99971,0.00000
16.36000,0.00000,0.68401,0.76589,0.76406,0.76302,0.75766,0.76338,0.77340,0.76760,0.77125,0.76673,0.76536,0.77098,0.77569,0.99963,0.99933,0.99961,0.00000
16.37000,0.00000,0.68432,0.76400,0.75989,0.75953,0.75068,0.75941,0.77294,0.76609,0.77009,0.76539,0.76268,0.76357,0.77476,0.99957,0.99933,0.99966,0.00000
16.38000,0.00000,0.68300,0.76326,0.76216,0.75988,0.75409,0.76070,0.77146,0.76384,0.76776,0.76273,0.76091,0.76704,0.77440,0.99952,0.99948,0.99950,0.00000
16.39000,0.00000,0.68442,0.76605,0.76523,0.76023,0.75483,0.76055,0.77182,0.76567,0.76930,0.76468,0.76394,0.76694,0.77636,0.99952,0.99933,0.99961,0.00000
16.40000,0.00000,0.68639,0.76873,0.76755,0.76534,0.75787,0.76323,0.77248,0.76724,0.77083,0.76683,0.76879,0.77531,0.77951,0.99957,0.99938,0.99961,0.00000
16.41000,0.00000,0.68538,0.76631,0.76359,0.76104,0.75514,0.76044,0.77223,0.76682,0.77067,0.76616,0.76475,0.76911,0.77714,0.99957,0.99938,0.99950,0.00000
16.42000,0.00000,0.68472,0.76416,0.76137,0.75806,0.75477,0.75977,0.77085,0.76399,0.76745,0.76237,0.76097,0.76487,0.77512,0.99952,0.99953,0.99940,0.00000
16.43000,0.00000,0.68533,0.77157,0.77711,0.76514,0.76747,0.76787,0.77136,0.76666,0.76935,0.76468,0.76521,0.78041,0.78003,0.99957,0.99948,0.99961,0.00000
16.44000,0.00000,0.68958,0.77572,0.77738,0.77050,0.76642,0.76684,0.77447,0.77241,0.77585,0.77145,0.77127,0.77887,0.78499,0.99952,0.99953,0.99961,0.00000
16.45000,0.00000,0.68760,0.76947,0.76649,0.76418,0.75829,0.76240,0.77416,0.76980,0.77411,0.76883,0.76642,0.76930,0.77972,0.99952,0.99943,0.99950,0.00000
16.46000,0.00000,0.68508,0.77067,0.77072,0.76777,0.76212,0.76684,0.77335,0.76865,0.77236,0.76739,0.76834,0.77955,0.78137,0.99957,0.99948,0.99955,0.00000
16.47000,0.00000,0.68629,0.77935,0.78372,0.77359,0.77413,0.77287,0.77472,0.77210,0.77517,0.77124,0.77551,0.78878,0.78752,0.99968,0.99948,0.99945,0.00000
16.48000,0.00000,0.68508,0.77325,0.77019,0.76706,0.76070,0.76436,0.77636,0.77283,0.77749,0.77191,0.77036,0.77420,0.78375,0.99952,0.99933,0.99950,0.00000
16.49000,0.00000,0.68422,0.76647,0.76528,0.76317,0.75687,0.76318,0.77442,0.76839,0.77342,0.76745,0.76581,0.77228,0.77750,0.99947,0.99943,0.99955,0.00000
16.50000,0.00000,0.68401,0.76531,0.76253,0.75988,0.75619,0.76163,0.77350,0.76692,0.77178,0.76611,0.76455,0.76651,0.77657,0.99952,0.99943,0.99955,0.00000
16.51000,0.00000,0.68609,0.76295,0.75878,0.75968,0.75409,0.76085,0.77294,0.76619,0.77104,0.76555,0.76379,0.76665,0.77471,0.99952,0.99948,0.99950,0.00000
16.52000,0.00000,0.68654,0.76432,0.76454,0.76069,0.75546,0.76230,0.77243,0.76603,0.77041,0.76514,0.76435,0.76949,0.77414,0.99952,0.99953,0.99945,0.00000
16.53000,0.00000,0.68452,0.76558,0.76248,0.76372,0.75404,0.76055,0.77294,0.76765,0.77194,0.76688,0.76733,0.76891,0.77641,0.99957,0.99943,0.99945,0.00000
16.54000,0.00000,0.68619,0.76768,0.76692,0.76802,0.75955,0.76328,0.77314,0.76776,0.77178,0.76734,0.76889,0.77488,0.77884,0.99952,0.99948,0.99955,0.00000
16.55000,0.00000,0.69241,0.76957,0.76919,0.76802,0.75976,0.76550,0.77335,0.76854,0.77242,0.76801,0.76839,0.77560,0.77972,0.99952,0.99933,0.99940,0.00000
16.56000,0.00000,0.69135,0.77225,0.77030,0.76898,0.75981,0.76415,0.77457,0.77090,0.77474,0.77021,0.77066,0.77242,0.78215,0.99947,0.99948,0.99945,0.00000
16.57000,0.00000,0.68927,0.76558,0.76348,0.76155,0.75456,0.76127,0.77340,0.76771,0.77178,0.76642,0.76389,0.76800,0.77600,0.99957,0.99943,0.99955,0.00000
16.58000,0.00000,0.68927,0.76295,0.75999,0.75826,0.75073,0.75776,0.77212,0.76494,0.76930,0.76380,0.76167,0.76126,0.77270,0.99957,0.99943,0.99966,0.00000
16.59000,0.00000,0.68664,0.76458,0.76227,0.75968,0.75199,0.75884,0.77110,0.76342,0.76750,0.76232,0.76112,0.76324,0.77481,0.99957,0.99943,0.99950,0.00000
16.60000,0.00000,0.68538,0.76321,0.76121,0.75791,0.75168,0.75704,0.77049,0.76279,0.76676,0.76150,0.75895,0.76415,0.77414,0.99968,0.99933,0.99940,0.00000
16.61000,0.00000,0.68599,0.76489,0.76163,0.75831,0.75105,0.75688,0.76988,0.76222,0.76644,0.76114,0.75985,0.76126,0.77579,0.99963,0.99933,0.99950,0.00000
16.62000,0.00000,0.68791,0.77724,0.77891,0.77409,0.76878,0.76622,0.77212,0.76881,0.77231,0.76734,0.77208,0.78190,0.78757,0.99952,0.99943,0.99971,0.00000
16.63000,0.00000,0.68624,0.77451,0.77474,0.76833,0.76432,0.76534,0.77391,0.77053,0.77443,0.76950,0.76793,0.77656,0.78406,0.99957,0.99938,0.99955,0.00000
16.64000,0.00000,0.68528,0.78129,0.78546,0.77581,0.77334,0.77277,0.77518,0.77367,0.77696,0.77237,0.77228,0.78657,0.79005,0.99952,0.99938,0.99950,0.00000
16.65000,0.00000,0.68912,0.78308,0.78171,0.77758,0.77229,0.77277,0.77748,0.77628,0.77987,0.77539,0.77556,0.78224,0.79351,0.99937,0.99953,0.99966,0.00000
16.66000,0.00000,0.68518,0.77404,0.76834,0.77035,0.76112,0.76684,0.77763,0.77482,0.77929,0.77406,0.77304,0.77435,0.78488,0.99952,0.99948,0.99945,0.00000
16.67000,0.00000,0.67815,0.76621,0.76639,0.76185,0.75960,0.76570,0.77554,0.77022,0.77437,0.76862,0.76662,0.77170,0.77600,0.99952,0.99933,0.99950,0.00000
16.68000,0.00000,0.68224,0.77036,0.77188,0.77030,0.76427,0.76926,0.77569,0.77152,0.77480,0.76965,0.77051,0.78161,0.78137,0.99947,0.99953,0.99940,0.00000
16.69000,0.00000,0.68589,0.76652,0.76274,0.76332,0.75446,0.76266,0.77564,0.77022,0.77437,0.76852,0.76682,0.76877,0.77817,0.99957,0.99943,0.99945,0.00000
16.70000,0.00000,0.68280,0.76500,0.76200,0.76125,0.75456,0.76070,0.77401,0.76771,0.77183,0.76621,0.76551,0.76468,0.77559,0.99947,0.99943,0.99961,0.00000
16.71000,0.00000,0.68563,0.76510,0.76147,0.76145,0.75330,0.76065,0.77381,0.76781,0.77226,0.76657,0.76571,0.76554,0.77641,0.99952,0.99948,0.99961,0.00000
16.72000,0.00000,0.68725,0.76537,0.76332,0.76170,0.75572,0.76065,0.77330,0.76713,0.77115,0.76575,0.76445,0.76771,0.77662,0.99957,0.99948,0.99945,0.00000
16.73000,0.00000,0.68589,0.76983,0.77141,0.76731,0.76243,0.76679,0.77376,0.76901,0.77220,0.76765,0.76849,0.77868,0.77962,0.99942,0.99958,0.99955,0.00000
16.74000,0.00000,0.68927,0.76899,0.76840,0.76428,0.75892,0.76529,0.77432,0.76959,0.77353,0.76888,0.76804,0.77117,0.77719,0.99957,0.99938,0.99955,0.00000
16.75000,0.00000,0.68639,0.76757,0.76623,0.76246,0.75782,0.76333,0.77391,0.76860,0.77242,0.76729,0.76571,0.76973,0.77667,0.99968,0.99948,0.99940,0.00000
16.76000,0.00000,0.68558,0.76437,0.76063,0.76160,0.75388,0.76111,0.77350,0.76781,0.77183,0.76688,0.76581,0.76790,0.77476,0.99942,0.99938,0.99955,0.00000
16.77000,0.00000,0.68381,0.76437,0.76100,0.76261,0.75514,0.76147,0.77294,0.76750,0.77125,0.76647,0.76632,0.76790,0.77450,0.99942,0.99938,0.99950,0.00000
16.78000,0.00000,0.68285,0.76069,0.75698,0.75770,0.75079,0.75905,0.77151,0.76426,0.76866,0.76319,0.76076,0.76516,0.77249,0.99957,0.99943,0.99945,0.00000
16.79000,0.00000,0.68401,0.75738,0.75339,0.75553,0.74418,0.75487,0.77019,0.76237,0.76628,0.76068,0.75935,0.76040,0.76872,0.99957,0.99958,0.99961,0.00000
16.80000,0.00000,0.68239,0.75591,0.75181,0.75315,0.74360,0.75209,0.76861,0.75986,0.76385,0.75857,0.75854,0.75838,0.76789,0.99952,0.99943,0.99934,0.00000
16.81000,0.00000,0.67885,0.76300,0.76597,0.75963,0.75818,0.75967,0.76784,0.76033,0.76374,0.75888,0.76122,0.77026,0.77197,0.99952,0.99928,0.99945,0.00000
16.82000,0.00000,0.68396,0.76658,0.76660,0.76039,0.75671,0.75797,0.77024,0.76447,0.76840,0.76329,0.76304,0.76814,0.77626,0.99957,0.99943,0.99955,0.00000
16.83000,0.00000,0.68361,0.76400,0.76084,0.75796,0.75210,0.75704,0.76973,0.76337,0.76760,0.76232,0.76097,0.76425,0.77357,0.99952,0.99953,0.99940,0.00000
16.84000,0.00000,0.68305,0.75906,0.75561,0.75538,0.74921,0.75343,0.76845,0.76112,0.76533,0.75970,0.75844,0.76040,0.77017,0.99957,0.99943,0.99961,0.00000
16.85000,0.00000,0.68442,0.76342,0.76348,0.75781,0.75540,0.75714,0.76855,0.76237,0.76628,0.76114,0.76112,0.76415,0.77337,0.99957,0.99938,0.99955,0.00000
16.86000,0.00000,0.68103,0.76968,0.77643,0.76256,0.76736,0.76550,0.76896,0.76379,0.76697,0.76232,0.76187,0.77906,0.77796,0.99952,0.99948,0.99945,0.00000
16.87000,0.00000,0.68250,0.77462,0.77574,0.76807,0.76825,0.76565,0.77233,0.76985,0.77379,0.76903,0.76995,0.78075,0.78416,0.99973,0.99938,0.99955,0.00000
16.88000,0.00000,0.68305,0.77577,0.77495,0.77349,0.76547,0.76715,0.77452,0.77335,0.77686,0.77273,0.77445,0.78181,0.78416,0.99952,0.99943,0.99955,0.00000
16.89000,0.00000,0.68300,0.77399,0.77727,0.76995,0.77041,0.77040,0.77452,0.77252,0.77564,0.77139,0.77056,0.78580,0.78246,0.99968,0.99948,0.99945,0.00000
16.90000,0.00000,0.68644,0.77614,0.77606,0.77086,0.76936,0.76926,0.77625,0.77498,0.77887,0.77370,0.77324,0.77815,0.78566,0.99952,0.99958,0.99961,0.00000
16.91000,0.00000,0.68315,0.77393,0.77125,0.76767,0.76243,0.76730,0.77630,0.77393,0.77792,0.77288,0.77127,0.77344,0.78370,0.99963,0.99933,0.99955,0.00000
16.92000,0.00000,0.68305,0.77115,0.77030,0.76696,0.76264,0.76771,0.77605,0.77247,0.77638,0.77139,0.77056,0.77493,0.78034,0.99963,0.99933,0.99950,0.00000
16.93000,0.00000,0.68371,0.76510,0.76110,0.76104,0.75194,0.76137,0.77503,0.76938,0.77363,0.76827,0.76571,0.76699,0.77647,0.99957,0.99943,0.99950,0.00000
16.94000,0.00000,0.68285,0.75764,0.75445,0.75467,0.74649,0.75792,0.77238,0.76394,0.76887,0.76242,0.76066,0.76025,0.76887,0.99952,0.99943,0.99950,0.00000
16.95000,0.00000,0.68639,0.76621,0.76480,0.76499,0.75546,0.76044,0.77258,0.76619,0.77025,0.76483,0.76718,0.76949,0.77672,0.99957,0.99943,0.99940,0.00000
16.96000,0.00000,0.68654,0.76652,0.76623,0.76089,0.75593,0.76209,0.77243,0.76598,0.77004,0.76452,0.76369,0.76944,0.77657,0.99952,0.99938,0.99955,0.00000
16.97000,0.00000,0.68518,0.77141,0.77178,0.76893,0.76201,0.76632,0.77274,0.76745,0.77057,0.76565,0.76824,0.78051,0.78055,0.99963,0.99953,0.99950,0.00000
16.98000,0.00000,0.68427,0.77230,0.76940,0.76615,0.75981,0.76271,0.77360,0.76860,0.77258,0.76739,0.76783,0.76915,0.78153,0.99963,0.99943,0.99945,0.00000
16.99000,0.00000,0.68836,0.77115,0.76882,0.76640,0.75923,0.76390,0.77365,0.76901,0.77279,0.76775,0.76849,0.77175,0.78209,0.99963,0.99938,0.99955,0.00000
17.00000,0.00000,0.68938,0.76805,0.76581,0.76382,0.75886,0.76333,0.77294,0.76718,0.77083,0.76586,0.76531,0.77122,0.77874,0.99957,0.99938,0.99950,0.00000
17.01000,0.00000,0.68755,0.76395,0.76301,0.75963,0.75645,0.76055,0.77202,0.76582,0.76951,0.76406,0.76243,0.76526,0.77497,0.99947,0.99938,0.99955,0.00000
17.02000,0.00000,0.68760,0.76952,0.77236,0.76479,0.76128,0.76483,0.77177,0.76635,0.76898,0.76468,0.76642,0.77425,0.77672,0.99952,0.99943,0.99955,0.00000
17.03000,0.00000,0.68846,0.77420,0.77600,0.77187,0.76526,0.76673,0.77401,0.77111,0.77374,0.76996,0.77293,0.78147,0.78333,0.99952,0.99948,0.99950,0.00000
17.04000,0.00000,0.68801,0.77956,0.78039,0.77586,0.77145,0.77143,0.77630,0.77539,0.77808,0.77421,0.77652,0.78715,0.78855,0.99947,0.99938,0.99945,0.00000
17.05000,0.00000,0.68543,0.77430,0.77236,0.76944,0.76343,0.76720,0.77661,0.77403,0.77765,0.77303,0.77147,0.77671,0.78514,0.99968,0.99948,0.99961,0.00000
17.06000,0.00000,0.68447,0.77094,0.76755,0.76615,0.75713,0.76390,0.77579,0.77179,0.77527,0.77073,0.76985,0.77247,0.78271,0.99963,0.99938,0.99940,0.00000
17.07000,0.00000,0.68098,0.77152,0.76929,0.76974,0.75918,0.76611,0.77585,0.77226,0.77580,0.77114,0.77187,0.77570,0.78282,0.99937,0.99953,0.99945,0.00000
17.08000,0.00000,0.67547,0.76805,0.76523,0.76266,0.75687,0.76302,0.77452,0.76886,0.77289,0.76745,0.76566,0.76834,0.77982,0.99952,0.99943,0.99955,0.00000
17.09000,0.00000,0.67440,0.76400,0.76084,0.75867,0.75121,0.75920,0.77304,0.76609,0.77020,0.76452,0.76238,0.76247,0.77574,0.99947,0.99938,0.99950,0.00000
17.10000,0.00000,0.67147,0.75801,0.75159,0.75346,0.74250,0.75425,0.77126,0.76295,0.76760,0.76155,0.75985,0.75713,0.77094,0.99968,0.99948,0.99945,0.00000
17.11000,0.00000,0.67547,0.75654,0.75223,0.75153,0.74240,0.75240,0.76901,0.75997,0.76422,0.75842,0.75733,0.75612,0.76908,0.99947,0.99948,0.99950,0.00000
17.12000,0.00000,0.65665,0.77209,0.77653,0.76701,0.76385,0.76472,0.76998,0.76478,0.76771,0.76293,0.76809,0.78142,0.78271,0.99957,0.99938,0.99945,0.00000
17.13000,0.00000,0.67562,0.77183,0.76982,0.76524,0.75682,0.76039,0.77268,0.76870,0.77263,0.76709,0.76713,0.77098,0.78287,0.99963,0.99953,0.99961,0.00000
17.14000,0.00000,0.65716,0.76379,0.75910,0.75851,0.74995,0.75709,0.77090,0.76399,0.76856,0.76227,0.76192,0.76376,0.77626,0.99947,0.99953,0.99945,0.00000
17.15000,0.00000,0.65761,0.76221,0.76031,0.75892,0.74927,0.75554,0.76932,0.76185,0.76602,0.75960,0.75920,0.76280,0.77559,0.99963,0.99948,0.99945,0.00000
17.16000,0.00000,0.63657,0.76884,0.76998,0.76271,0.76075,0.76189,0.76912,0.76321,0.76644,0.76083,0.76243,0.77353,0.78137,0.99968,0.99938,0.99961,0.00000
17.17000,0.00000,0.64527,0.77025,0.76723,0.76241,0.75598,0.75951,0.77070,0.76614,0.76961,0.76421,0.76420,0.76935,0.78111,0.99963,0.99938,0.99955,0.00000
17.18000,0.00000,0.63308,0.76637,0.76163,0.75806,0.75152,0.75668,0.77013,0.76410,0.76819,0.76216,0.75985,0.76300,0.77869,0.99957,0.99948,0.99955,0.00000
17.19000,0.00000,0.61928,0.76510,0.76306,0.75760,0.75273,0.75895,0.76896,0.76196,0.76549,0.75970,0.75849,0.76824,0.77760,0.99942,0.99953,0.99966,0.00000
17.20000,0.00000,0.60507,0.77004,0.77310,0.76221,0.76117,0.76307,0.76932,0.76452,0.76718,0.76222,0.76339,0.77401,0.78116,0.99947,0.99953,0.99929,0.00000
17.21000,0.00000,0.61033,0.76731,0.76480,0.75705,0.75614,0.75730,0.77029,0.76436,0.76877,0.76273,0.75996,0.76242,0.77905,0.99952,0.99943,0.99955,0.00000
17.22000,0.00000,0.61109,0.76663,0.76311,0.75922,0.75268,0.75859,0.76988,0.76436,0.76840,0.76268,0.76152,0.76603,0.78070,0.99957,0.99938,0.99945,0.00000
17.23000,0.00000,0.59076,0.77036,0.76697,0.76195,0.75509,0.75987,0.77059,0.76562,0.76961,0.76437,0.76435,0.76920,0.78370,0.99947,0.99953,0.99961,0.00000
17.24000,0.00000,0.57317,0.76652,0.76396,0.75927,0.75309,0.75962,0.76993,0.76431,0.76813,0.76283,0.76182,0.76704,0.77946,0.99963,0.99943,0.99961,0.00000
17.25000,0.00000,0.57145,0.76116,0.75767,0.75558,0.74774,0.75596,0.76866,0.76216,0.76623,0.76078,0.75829,0.76150,0.77538,0.99942,0.99948,0.99945,0.00000
17.26000,0.00000,0.56149,0.75601,0.75482,0.75290,0.74544,0.75415,0.76748,0.76028,0.76433,0.75945,0.75849,0.76271,0.76944,0.99963,0.99938,0.99966,0.00000
